Name,type,price,vintage,alcohol,bottle size,country,region,grapespecies,producer,Text wine,aromas,bottles,cases,fruit,notes,palate,red,single,six,wine
Simpsons Wine Estate Derringstone Pinot Meunier Rose,3.0,16.99,2020.0,12.0,75.0,8.0,10.0,9.0,not Meunier 100%,blackbook winery trouble every day pinot noir blackbook winery trouble every day pinot noir refined silky pinot noir autumnal brambly fruits blackberry black cherry complemented delicate spicy notes long elegant finishsold single bottles,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Blackbook Winery Trouble Every Day Pinot Noir,1.0,25.99,2020.0,13.0,75.0,8.0,10.0,9.0,Blackbook Winery,feudi di san gregorio pietracalda campania fiano di avellino feudi di san gregorio pietracalda campania fiano di avellino aromas exotic fruits enhanced spicy undertones notes fresh flowers chamomile freshly picked stoned fruits candied citron balanced crisp palate lovely creamy texture distinct minerality finishsold single bottles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sharpham Estate Pinot Gris,2.0,16.49,2019.0,11.0,75.0,8.0,10.0,9.0,Sharpham Estate,brouilly selection du baron de la vauxonne mediumbodied red wine bursting ripe lively gamay fruit smooth low tannins,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Blackbook Winery The Mix Up Volume IIl,2.0,19.99,2019.0,10.5,75.0,8.0,10.0,9.0,Blackbook Winery,estampado white blend delicious easy drinking white label inspired strong graphic patterns argentine gaucho costumes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balfour Nannette’s Rose,4.0,14.99,2019.0,11.5,75.0,8.0,10.0,9.0,Balfour,simpsons wine estate gravel castle chardonnay simpsons gravel castle chardonnay zesty fruitdriven unoaked chardonnay displaying fresh citrus aromas refreshing tropical fruit flavours smooth textured palate,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Simpsons Wine Estate Kent Rabbit Hole Pinot Noir,1.0,20.99,2020.0,12.5,75.0,8.0,10.0,9.0,Simpsons Wine Estate,gaia monograph assyrtiko peloponnese gaia monograph assyrtiko peloponnese youthful refreshing assyrtiko lifted citrus fruits exuberant tropical fruits touch honeysuckle fresh zesty mineral backbone lovely crisp finishsold single bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simpsons Wine Estate Canterbury Rose Brut,3.0,26.49,2019.0,12.5,75.0,8.0,10.0,9.0,Simpsons Wine Estate,cascina preziosa coste della sesia vespolina ilmore vespolina indigenous variety found northern piedmont offspring nebbiolo prickly grape grow due susceptibility disease irregular yields labor love right hands produces richly fruited particularly spiced red,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Sharpham Estate Dart Valley Reserve,2.0,13.29,2018.0,11.0,75.0,8.0,10.0,9.0,Sharpham Estate,starboard batch 88 rich spicy port like wine luscious ripe blackberry raisin chocolate truffle flavours palate fine acidity soft tanninssold single bottles,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
Litmus Element 20,2.0,20.79,2016.0,12.0,75.0,8.0,10.0,2.0,Litmus Wines,bolney estate pinot noir fantastic example cool climate pinot light medium body full red cherry hints cedar wood gives lovely complexity bouquet palatesold single bottles,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
Henners Native Grace Barrel Chardonnay,2.0,15.49,2020.0,12.0,75.0,8.0,10.0,2.0,Henners,maso toresella trentino chardonnay impressively fine complex highaltitude chardonnay cavits prized maso toresella vineyard foothills dolomites,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Simpsons Wine Estate Kent White Cliffs Blanc de Blancs,3.0,32.99,2017.0,12.0,75.0,8.0,10.0,2.0,Simpsons Wine Estate,grand aven rouge cotes du vivarais smooth opulent blend delicate hints cinnamon cocoa spice complemented candied red fruits polished tannins lend great structure lovely purity fruit silky finishsold single bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Litmus Orange Bacchus,2.0,15.49,2020.0,12.0,75.0,8.0,10.0,9.0,Litmus Wines,marmora cannonau di sargegna ruby red intense colour rich bouquet classic powerful flavour well balancedsold cases six bottles,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
New Hall Vineyards Left Field Blend Essex,2.0,12.99,2018.0,12.0,75.0,8.0,10.0,9.0,Bolney Estate,babich black label sauvignon blanc babich black label marlborough sauvignon blanc first produced 2005 exclusive restaurants bars available allaboutwinecouk black label sauvignon blanc developed complement food babich estateowned vineyards displaying pungent crisp characteristics set marlborough sourced fruit apart also shows greater depth complexity palate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Sugrue South Downs Cuvee Boz Blanc de Blancs,3.0,54.99,2015.0,12.0,75.0,8.0,10.0,2.0,Sugrue Pierre,domaine chante cigale chateauneufdupape rouge pi domaine chante cigale chateauneufdupape rouge pi speical cuvee old vine grenache lieudit pignan,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
Bolney Wine Estate Lychgate Bacchus West Sussex,2.0,17.29,2019.0,12.0,75.0,8.0,10.0,9.0,Bolney Estate,alcantara occhi di ciumi etna sicily beautifully fresh wine tropical notes core minerality shining spicy flavour long saline finish,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Kingscote Estate Sparkling Brut Rose,3.0,11.99,2019.0,11.5,75.0,8.0,10.0,9.0,Kingscote Estate,far niente cabernet sauvignon napa valley far niente cabernet sauvignon napa valley elegant bouquet mixed berries spice dried lavender thyme open onto full palate layered expansive mixed berry black tea toasted oak spice flavours focused fresh fine grained tannins silky long lifted finishsold cases six bottles,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Kingscote Estate Sparkling Brut,3.0,11.99,2019.0,11.5,75.0,8.0,10.0,9.0,Kingscote Estate,santa pia vino nobile riserva la braccesca santa pia vino nobile riserva la braccesca produced 15hectare 37 acres vineyard area called santa pia located ridges town montepulciano particular area sandy loamy soils rich rocky deposits known “scheletro” allow antinori’s create elegant yet traditional expression sangiovese grape reflects characteristics historic winemaking area first vintage produced 2001sold single bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolney Estate Pinot Gris,2.0,18.99,2019.0,11.5,75.0,8.0,10.0,9.0,Bolney Estate,bruno dubois saumur champigny cuvee du coin classic coolclimate cabernet franc lovely summerberry bouquet juicy red fruit palate offset ripe youthful tannins,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Blackbook Winery Seyval Blanc GMF,3.0,24.99,2018.0,12.0,75.0,8.0,10.0,9.0,Blackbook Winery,domaine la rouviole minervois tempo domaine la rouviole minervois tempo hasf lavours southern french garrigue spicy red fruit liquorice envelop smooth beautifully balanced palate shows lovely purity fruitsold single bottles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bolney Estate Foxhole Vineyard Bacchus,2.0,18.39,2019.0,12.5,75.0,8.0,10.0,9.0,Bolney Estate,borsao zarihs syrah ripe aromas black fruits blackcurrant pastilles hint coffee vanilla palate wild blackberries toasty oak black pepper notes balanced fresh acidity touch dark chocolatesold cases six bottles,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
Simpsons Wine Estate Railway Hill Rose,3.0,16.99,2021.0,12.5,75.0,8.0,10.0,9.0,Simpsons Wine Estate,gerard bertrand clos dora minervois la liviniere gerard bertrand clos dora minervois la liviniere deep garnet colour clos d’ora characterful opulent distinguished full intense palate notes deep black fruits envelop mature textured tannins long sophisticated finish excellent ageing potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Henners Vintage,3.0,31.99,2014.0,12.0,75.0,8.0,10.0,9.0,Henners,pulenta estate xi gran cabernet franc range comprises wines made unique blocks pulenta vineyards aim expressing individual terroir character achieving perfect balance acidity concentration varietal expression plum eucalyptus tobacco,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Ridgeview Rose de Noirs Brut,3.0,38.49,2016.0,12.0,75.0,8.0,10.0,9.0,Ridgeview,domaine du monteillet condrieu les grandes chaillees essence viognier elegant delicately perfumed fresh mineral layers flavour complexity still young still full primary flavours true taste viognier 10 years develop wonderfully honeyed secondary flavourssold cases six bottles,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Ridgeview Blanc de Noirs Vintage,3.0,35.99,2015.0,12.0,75.0,8.0,10.0,9.0,Ridgeview,saint clair godfreys creek noble riesling deliciously complex dessert wine bouquet poached apricot candied citrus white clover honey opulent silky palate rich orange lemon cocoa notes leading long smooth finishsold single bottles,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Ridgeview Blanc de Blancs Brut Vintage,3.0,44.99,2015.0,12.0,75.0,8.0,10.0,2.0,Ridgeview,tannu bianco terre siciliane wine elegant pale yellow hue bouquet reminiscent pineapple lemon palate fresh crisp great minerality long lingering finish perfect accompany white meats fish pasta white saucessold cases six bottles,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Sugrue Pierre The Trouble with Dreams Brut,3.0,39.99,2017.0,12.0,75.0,8.0,10.0,9.0,Sugrue Pierre,tornatore etna bianco light straw yellow colour intense green reflections pleasant hints grapefruit white peach herbs nose minerality freshness palatesold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cahors Chateau du Caillau,1.0,11.49,2019.0,13.0,75.0,1.0,10.0,9.0,Chateau Du Caillau,cahors chateau du caillau incredibly bright colour like skin ripe black cherry aroma captivates suspicion new oak jumble black fruits cherry cassis blackberry blueberry subtle smoky nuance fleeting suggestion black truffle perfume opening salvo palate rich loaded delicious fruit round tannic superb balance structure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chateau de Campuget Invitation Rose,4.0,8.59,2021.0,13.0,75.0,1.0,10.0,9.0,Château De Campuget,chateau de campuget invitation rose lovely pink colour fresh red berry aromas strawberry raspberry enhanced delicate floral notes fruity serious rosé echoing bright berried fruit flavours palate crisp elegant finishsold single bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chateau Haut Monplaisir Cahors Prestige,1.0,19.29,2016.0,14.5,75.0,1.0,10.0,5.0,Château Haut Monplaisir,chateau haut monplaisir cahors prestige selection superior parcels estate intense vivid take cahors combines modern style supple black fruit whisper oak characteristic firmness structure finishsold single bottles,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
Chateau Haut Monplaisir Cahors Tradition,1.0,13.99,2019.0,13.0,75.0,1.0,10.0,9.0,Chateau Haut Monplaisir,chateau haut monplaisir cahors tradition wine shows classic malbec characterics deep plum berry aromas leafy brightness rich appetising palate blends fruit mineral tobacco notessold single bottles,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
Chateau L'Ermitage Auzan Rose Costieres de Nimes,4.0,9.39,2020.0,12.5,75.0,1.0,10.0,9.0,Chateau L’Ermitage,delicious modern southern french rosé packed full flavour,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Chateau Pineraie Cahors Tradition,1.0,10.99,2019.0,13.5,75.0,1.0,10.0,9.0,Chateau Pineraie,chateau pineraie cahors tradition intense berry fruit plum blackberry lots spice vanilla soft oak well violets potpourri character add complexity balanced gentle tanninssold cases six bottles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chateau Pineraie Cahors Cuvee Authentique,1.0,17.79,2014.0,13.5,75.0,1.0,10.0,5.0,Chateau Pineraie,chateau pineraie cahors cuvee authentique smooth sumptuous wine expresses almost tender notes malbec well rich milky fudge notes ageing oak rural complex complete delicious winesold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuvee Jean-Paul Rose,4.0,6.89,2021.0,12.0,75.0,1.0,10.0,9.0,Cuvee Jean Paul,cuvee jeanpaul rose vivid pale strawberry pink aromas crushed red berries laced exotic twist palate instantly appealing soft berry flavours mingle smooth yet textural finish make uncomplicated easy drinking fresh fruity dry rosé real charactersold single bottles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Domaine Fiumicicoli Blanc Corse Sartene,2.0,14.49,2020.0,12.5,75.0,1.0,10.0,9.0,Domaine Fiumicicoli,domaine fiumicicoli blanc corse sartene typically fresh aromatic vermentino scents orange blossom slight herbal notes lemon grass elegant pure ripe fruit wonderful balance minerality followed crisp finish slightly savoury satisfyingsold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Domaine Fiumicicoli Corse Sartene Rouge,1.0,14.49,2019.0,13.0,75.0,1.0,10.0,9.0,Domaine Fiumicicoli,domaine fiumicicoli corse sartene rouge lusciously light bodied red abundant juicy berry aromas produced corsican nielluccio grape aka sangiovesesold cases six bottles,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
Domaine Fiumicicoli Rose Corse Sartene,4.0,14.39,2020.0,12.5,75.0,1.0,10.0,9.0,Domaine Fiumicicoli,domaine fiumicicoli rose corse sartene one time favourite rosés pale petal pink colour clean fresh aromatic nose partly sweet exotic mango partly fresh red fruit bold fruit flavours palate quite different provence rosés exotic hints passion fruit finishing good length structure altogether softer style rosésold cases six bottles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domaine Lafran Veyrolles Bandol Rose,4.0,15.99,2020.0,13.5,75.0,1.0,10.0,9.0,Domaine Lafran Veyrolles,outstanding 95 points decanter magazine drink 20202025,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
Georges Duboeuf Syrah Rose VDP,4.0,9.69,2020.0,13.0,75.0,1.0,10.0,9.0,Georges Duboeuf,georges duboeuf syrah rose vdp soft round easy drinking rosé full juicy strawberry cherry fruit touch syrah spicesold single bottles,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
K-lys Clos Troteligotte Cahors,1.0,14.79,2014.0,14.0,75.0,1.0,10.0,5.0,Clos Troteligotte,klys clos troteligotte cahors traditionally styled intense dark fruits plums blackberries nuances leather follow richly textured palate complex structured elderberry blackberry enveloped hints vanilla focussed mineral notes beautifully balanced long persistent finishsold single bottles,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
K-Nom Clos Troteligotte Cahors,1.0,11.59,2020.0,12.5,75.0,1.0,10.0,9.0,Clos Troteligotte,knom clos troteligotte cahors modern styled cahors concentrated blackcurrant menthol nuances intriguing undertones crystallised pineapple supple soft fine tannins aromas fresh black fruits persist palate full bodied approachable textured finishsold single bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-Or Clos Troteligotte Cahors,1.0,12.99,2019.0,13.5,75.0,1.0,10.0,5.0,Clos Troteligotte,kor clos troteligotte cahors smooth dense wine powerful black plum berry fruits tinged herbacous complexity concentrated spicy great structure long firm finishsold single bottles,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
La Prade Sauvignon Blanc,2.0,9.37,2021.0,12.5,75.0,1.0,10.0,3.0,La Prade,la prade sauvignon blanc crisp lively sauvignon blanc aromas green apple pink grapefruit elderflower palate dry refreshing rounded mid palate elegant finishsold single bottles,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Maison de Vigneron Rose,4.0,6.69,2021.0,12.0,75.0,1.0,10.0,9.0,Mas De Vigneron,maison de vigneron rose well balanced textural dry yet fruity rosé rolling hillside vineyards gascogny packed delicious crushed wild berry aromas delicious summer pudding flavours memorable finishsold cases six bottles,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Mon Roc Ugni Blanc Colombard,2.0,8.99,2020.0,11.0,75.0,1.0,10.0,9.0,Mon Roc,mon roc ugni blanc colombard aromas white fruits peach citrus grapefruit hint peony lead crisp fruity palate easy drinking refreshing sold cases six bottles,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
La Ruchette Doree Cotes du Rhone Rose,4.0,8.99,2021.0,13.0,75.0,1.0,5.0,9.0,Boutinot France,la ruchette doree cotes du rhone rose vibrant luscious fruity full flavoured rosé redcurrant wildflower strawberry fruit characters,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
The Palm by Whispering Angel,4.0,18.99,2020.0,12.5,75.0,1.0,10.0,9.0,Chateau Desclans,palm whispering angel palm blend grenache cinsault syrah made grapes selected best vineyards appellation coteaux d’aixenprovence sister wine whispering angel,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
Cave de Turckheim Baron D’Alsace Riesling,2.0,11.59,2018.0,12.5,75.0,1.0,10.0,7.0,Cave Vinicole De Turckheim,cave de turckheim baron d’alsace riesling cave de turckheim baron d’alsace riesling remarkable riesling alsace pure fruit driven nose perfumed cut limes hint petrol wine perfumed honeyed palate intensely fruity white peach flavours mineral complexity finish dry refreshing beautifully balancedsold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Olivier Coste Carignan Blanc Rare Vin de France,2.0,10.49,2020.0,12.5,75.0,1.0,10.0,9.0,Olivier Coste,olivier coste carignan blanc rare vin de france olivier coste carignan blanc rare vin de france wonderfully fresh aromatic expression rare grape variety floral fruity aromas lead crisp fresh palate vibrant citrus fruit layered hints almond flinty mineralitysold single bottles,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Domaine Vendange Roussette de Savoie Madame de M... Altesse,2.0,13.99,2019.0,13.0,75.0,1.0,10.0,9.0,Domaine Vendange,domaine vendange roussette de savoie madame de altesse domaine vendange roussette de savoie madame de altesse brioche opening complex aromas floral blossom spice flinty notes surround core pear citrus intense precise textured palate lively balanced underpinned elegant mineral notessold single bottles,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
Domaine Serge Laloue Sancerre Rose,4.0,15.99,2021.0,14.0,75.0,1.0,10.0,9.0,Domaine Serge Laloue,domaine serge laloue sancerre rose domaine serge laloue sancerre rose complex deliciously fresh rosé offering wild strawberry kiwi layered citrus notes orange grapefruit beautifully framed touch peach floral notes harmoniously balanced lovely purity fruit finishsold single bottles,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Domaine Fabien Duveau Saumur Champigny Le Bourg,1.0,16.29,2020.0,13.0,75.0,1.0,10.0,9.0,Domaine Fabien Duveau,domaine fabien duveau saumur champigny le bourg winemaker fabien duveau represents 8th generation winemaking family saumurchampigny since taking domaine father 2008 converted family holdings organics,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Les Cotilles Pinot Noir Vin de France Roux,1.0,11.39,2019.0,12.5,75.0,1.0,10.0,9.0,Domaine Roux Pere Et Fils,les cotilles pinot noir vin de france roux les cotilles pinot noir vin de france roux lively structured wellrounded supple backbone tannins fruit go hand hand match power secondary aromas wine volume fleshsold cases six bottles,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
L’Autre Mangot de Chateau Mangot Saint-Emilion,1.0,23.49,2019.0,14.0,75.0,1.0,10.0,9.0,Château Mangot,l’autre mangot de chateau mangot saintemilion l’autre mangot de chateau mangot saintemilion aromas red cherry lightly peppery herbal notes palate fresh acidity red berry gently savoury characters,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Chateau de Plaisance Cremant de Loire,3.0,19.99,2019.0,12.0,75.0,1.0,10.0,9.0,Chateau Plaisance,chateau de plaisance cremant de loire chateau de plaisance cremant de loire wonderful alternative champagne made way using méthode traditionelle pale strawcoloured white flower dried fruit aromas structured fine round good lengthsold cases six bottles,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
