Name,type,price,vintage,alcohol,bottle size,country,region,grapespecies,producer,Text wine
Swartland Winery Limited Release Roussanne,2.0,10.99,2020.0,13.5,75.0,4,9,9,Swartland Winery,"Barros Ruby Port Douro NV - Deep ruby-red in colour, the wine is elegant and intense with heaps of black fruit on the nose. Strong and exubarent but with remarkable fresh fruit flavours.Sold in single bottles"
Graham Beck Blanc de Blancs,3.0,16.99,2017.0,12.5,75.0,4,10,2,Graham Beck,"Guelbenzu Vierlas Ribera del Queiles - Vibrant ripe red fruit aromas with floral notes and hints of toffee and vanilla. The palate is fresh with red berry charcters balanced by spice, toasty oak and bright acidity.Sold in cases of six bottles"
Springfield Estate Chardonnay Methode Ancienne,2.0,29.99,2017.0,13.5,75.0,4,10,2,Springfield Estate,"Springfield Estate Whole Berry Cabernet Sauvignon - This smooth full bodied red wine has velvety soft tannins, with classic aromas and flavours of blackcurrant, fruits of the forest, vanilla and warm spices.Sold in cases of six bottles"
Springfield Estate Whole Berry Cabernet Sauvignon,1.0,14.79,2019.0,14.0,75.0,4,10,9,Springfield Estate,"Tandem Ars In Vitro Tempranillo Merlot - Cherry red in colour, this mountain wine displays a powerful expression of the terroir. Mineral with intense violet aromas that are underpinned by notes of cherries and strawberries. On the palate, it is a fresh wine with a long and persistent finish.Sold in single bottles"
Lievlander Chenin Blanc,2.0,9.69,2021.0,13.0,75.0,4,10,9,Lievland Vineyards,"Apremont Cuvee Gastronomie Savoie Jean Perrier et Fils - Yellow apple, fennel and lemon zest notes, with lively floral and quinine notes on the finish. A very refreshing wine."
Strange Bru Fernao Pires Western Cape,2.0,8.59,2020.0,13.0,75.0,4,10,9,Boutinot South Africa,"Marmora Vermentino di Sardegna - Rich bouquet with a hint of bitter almond, mineral and zest. Sold in cases of six bottles"
Mulderbosch Chardonnay Stellenbosch,2.0,16.99,2020.0,13.0,75.0,4,10,2,Mulderbosch,"Herdade do Rocim Rocim Amphora Red Alentejo - Aromatic notes of black cherry, raspberry, plum and delicate vegetal notes lead to a textured palate, balanced by freshness. It reveals a salty and textural minerality through to a fresh finish.Sold in cases of six bottles"
Lievland Bush Vine Pinotage,1.0,13.49,2019.0,13.5,75.0,4,10,9,Lievland Vineyards,Le Riche Richesse - Le Riche is the master of modern Cape Cabernet. A wine that over delivers on all fronts!
Le Riche Richesse,1.0,11.99,2018.0,14.0,75.0,4,10,9,Le Riche,"Tabalí Talinay Vineyard Sauvignon Blanc - This Sauvignon Blanc shows the unique character of the Talinay terroir. On the nose, it displays great elegance and extraordinary minerality, with alluring perfume of spring flowers, lemons and other citrus fruits and note of herbs. A perfect balance is struck with the crisp, lively and very complex and bony palate.Sold in cases of six bottles"
Coterie by Wildeberg Cabernet Franc Malbec Coastal Region,1.0,10.59,2019.0,14.0,75.0,4,10,9,Wildeberg,Tim Atkin's South Africa Special Report - 93 Points
Coterie by Wildeberg Semillon Sauvignon Blanc Coastal Region,2.0,10.59,2020.0,13.5,75.0,4,10,9,Wildeberg,"Hexamer Riesling Trocken Schlossbockelheimer In den Felsen - A softer, more exotic approach here. Mango, peach and papaya unfolds on the palate with just the right amount of spice to keep things interesting. Late picking and stainless steel ensures rich, concentrated flavours with a tropical finish."
Paarl Heights Rose Paarl,4.0,6.59,2021.0,12.5,75.0,4,9,9,Boutinot South Africa," Andes Peaks Sauvignon Blanc - Andes Peaks Sauvignon Blanc is clean, clear, light greenish-yellow in colour, with a nose that presents the variety’s very characteristic aromas such as delicate fruity notes of lime, grapefruit, pineapple, and peach. The fruit and herbal notes reappear on the crisp, vibrant palate. Moderate persistent, fresh, and pleasing on the finish, this is wine that is easy to drink for many occasions. Sold in cases of six bottles"
Kershaw Clonal Selection Elgin Syrah,1.0,34.99,2017.0,13.5,75.0,4,10,9,Kershaw Wines,"Kershaw Clonal Selection Elgin Chardonnay - Kershaw Clonal Selection Elgin Chardonnay has a restrained, mineral style focussed on elegance with a white fruit character, a touch of oatmeal and delicate oak spice notes."
Kershaw Clonal Selection Elgin Chardonnay,2.0,35.49,2018.0,13.5,75.0,4,10,2,Kershaw Wines,La Ruchette Doree Rose 25cl Can - La Ruchette Doree Rose 25cl Can is a delicious rosé now in a convenient can.
Lomond Wines Conebush Syrah Cape Agulhas,1.0,24.99,2018.0,14.0,75.0,4,9,9,Lomond Wines,Champagne Duval-Leroy Rose 1er Cru Prestige NV - Champagne Duval-Leroy Rose 1er Cru Prestige NV is an elegant pale salmon rosé Champagne with a bouquet of wild cherries and figs layered with delicate notes of ginger and geranium.Sold in single bottles
Paarl Heights Sauvignon Blanc,2.0,6.59,2021.0,12.0,75.0,4,9,3,"uvignon Blanc 80%, Colombard 20%",Cieck Erbaluce di Caluso - Made from the Erbaluce grape a crisp Italian grape variety that has been documented in Piedmont since 1606.
Babylon's Peak Chenin Blanc,2.0,10.15,2021.0,13.0,75.0,4,10,9,Babylons Peak,Matthew Jukes' Top 100 Australian Wines - 2019/2020
Elgin Vintners Merlot,1.0,18.29,2016.0,14.0,75.0,4,10,9,Elgin Vintners,"Ernst Gouws & Co Chenin Blanc - A citrussy sensation, this light and fresh Chenin Blanc starts quietly, building into a glorious mouthful of mixed citrus flavours of ruby grapefruit and lime. The zippy acidity and lower alcohol make this a delicious all day, every day wine.Sold in single bottles"
Ernst Gouws & Co Chenin Blanc,2.0,9.89,2021.0,12.0,75.0,4,10,9,Ernst Gouws & Co,"False Bay Old School Syrah - Dark garnet with a violet rim. Fresh lifted berry fruit that draws you in! Full yet elegant with bramble aromas and cream, cassis and black cherry flavours on the palate with structure provided by fine tannins with a long rich, ripe finish.Sold in cases of six bottles"
False Bay Old School Syrah,1.0,6.79,2020.0,14.0,75.0,4,10,8,Waterkloof,"False Bay Bush Vine Pinotage - Great value and one of my best loved South African reds. Versitile and velvety, its a great wine with beef or lamb. It has a heady mix of fruit, rich chocolate and plums supported by soft tannins. False Bay utilises some of the finest fruit South Africa has to offer. "
False Bay Bush Vine Pinotage,1.0,7.29,2020.0,14.0,75.0,4,10,9,Waterkloof,"Far Niente Dolce, Napa Valley - Dolce is intensely fruity, driven by aromas of citrus and stone fruits, and layered with notes of honey and spice. Ripe peach and pear dominate in the nose and are complemented with notes of orange zest, dried apricot and fig."
Springfield Estate Life from Stone Sauvignon Blanc,2.0,14.49,2021.0,12.5,75.0,4,10,3,Springfield Estate,"Tabali Pedregoso Gran Reserva Merlot - Bright, deep ruby in colour. Great concentration on the nose showing ripe, red fruit aromas and a sweetly black pastille allure. On the palate this wine is full bodied with fine tannins and great structure, well balanced with pleasing acidity, savoury nuances, fabulous crunchy fruit and fine tannins.Sold in cases of six bottles"
Zorgvliet Silver Myn Cabernet Franc Rose,4.0,6.95,2021.0,13.5,75.0,4,10,9,Zorgvliet,"Finca el Sapo Rose - Beautifully delicate rosé from northern Spain, with a pale pink colour, aromas of summer berries and flowers, and a dry but rounded palate.Sold in single bottles"
Lievland Old Vines Chenin Blanc,2.0,12.89,2020.0,13.0,75.0,4,10,9,Lievland Vineyards,"Ca' del Bosco Chardonnay Curtefranca Lombardy - Right from the first vintages this wine was praised by international critics who continue to consider it a reference for one of the finest Italian white wines. Brightly hued, intensely scented, underscored with a hint of vanilla and a characteristic note of hazelnut. Its taste is full and rotund and its structure is so intense as to be comparable to a red, yet it lingers in your senses with extraordinary finesse.Sold in single bottles"
Mulderbosch Selected Vineyards Cabernet Franc Stellenbosch,1.0,33.99,2017.0,14.5,75.0,4,10,9,Mulderbosch,"Mulderbosch Sauvignon Blanc Stellenbosch - Unmistakably Sauvignon in character, with striking citrus aromas and a hint of herbal lemon-grass on the nose. Green fig flavours on the palate are lifted by natural acidity and balanced by a firm, chalky texture.Sold in single bottles"
Mulderbosch Sauvignon Blanc Stellenbosch,2.0,11.69,2018.0,13.5,75.0,4,10,3,Mulderbosch,"Herdade do Rocim Alentejo Mariana Red - This vibrant blend of native Portuguese grapes delivers exuberant aromas of red berries complemented by subtle spicy notes. Textured on the palate with silky tannins enveloping the fruit through to a long, delicious finish.Sold in cases of six bottles"
Elgin Vintners Sauvignon Blanc,2.0,11.99,2019.0,13.5,75.0,4,10,3,Elgin Vintners,"Sevilen, Nativus Narince Anatolia Turkey - Delicately perfumed, with a mellow palate and a refreshing finish. Nice notes of melon, caramel and orange."
Secretary Bird Rose,4.0,6.45,2020.0,12.5,75.0,4,9,9,Boutinot South Africa,"Chevalier de Rhodes Gaillac Rouge - Soft but wild berry fruit, with a touch of herbiness on the nose and a grippy but approachable palate."
Lomond Wines Pincushion Sauvignon Blanc Cape Agulhas,2.0,14.49,2020.0,13.0,75.0,4,9,3,Lomond Wines,"Lomond Wines Phantom Pinot Noir Cape Agulhas - Lomond Wines Phantom Pinot Noir Cape Agulhas has fragrant aromas of rose petals and oriental spice lead to notes of wild, red-berried fruit and an appealing earthy complexity. Elegant, with beautifully integrated oak, refined tannins and long, silky finish.Sold in single bottles"
Lomond Wines Phantom Pinot Noir Cape Agulhas,1.0,14.49,2018.0,12.0,75.0,4,9,9,Lomond Wines,"Champagne Duval-Leroy Extra Brut Prestige 1er Cru NV - Champagne Duval-Leroy Extra Brut Prestige 1er Cru NV has elegant, fine bubbles that lead to floral aromas of honeysuckle, hawthorn and lemon tree, underpinned by toasted notes, almond and ripe, red fruits. Lively yet delicate on the palate, with a crisp and fruity finish.Sold in single bottles"
Babylon's Peak Viognier Roussanne,2.0,14.39,2021.0,14.0,75.0,4,10,9,Babylons Peak,"Pinord Mas Blanc +7 Priorat - Ripe, dense black fruits, vanilla and chocolate aromas envelope the full bodied, but elegant palate, which is rich and very silky with a long, smooth finish.Sold in single bottles"
Cape Heights Cinsault Rose,4.0,6.79,2021.0,11.5,75.0,4,9,9,Boutinot South Africa,"Chateau Monteils Sauternes - Classy and honeyed, with peanut brittle and dried fig, this is a blend of 75% Semillon, 20% Sauvignon Blanc and 5% Muscadelle. There’s a whack of lemon and lime acidity here to pin it all together and a finish that just doesn’t want to, erm, finish.Sold in single bottles"
Elgin Vintners Chardonnay,2.0,16.99,2021.0,13.0,75.0,4,10,4,Elgin Vintners,"Elgin Vintners Pinot Noir - Toasty aromas of oak, earthy black plum, intense black cherry, spice and even a Gevrey Chambertin hint to it. Ambitious and impressive in equal measure, with chalky, mineral tannins, classy oak and gorgeously ripe fruit carrying plenty of freshness.Sold in single bottles"
Elgin Vintners Pinot Noir,1.0,19.39,2021.0,14.0,75.0,4,10,9,Elgin Vintners,False Bay Crystalline Chardonnay - A rich and creamy Chardonnay with a luscious juicy tropical fruit character. A touch of oak adds complexity to this great value wine. Intense and beautifully balanced flavours follow right through to the long finish. Sold in cases of six bottles
False Bay Crystalline Chardonnay,2.0,6.79,2021.0,13.5,75.0,4,10,4,Waterkloof,Fernando de Castilla Antique Fino - Rich and long with greater depth and complexity than a standard Fino. Appealing salty tang and a long citrus finish. Very fresh and pure.Sold in cases of six bottles
Hazy View Chenin Blanc,2.0,7.39,2021.0,12.5,75.0,4,10,9,Hazy View,"Hazy View Pinotage - Medium bodied with ripe, brambly fruit through to a lively finish. Very drinkable style.Sold in cases of six bottles"
Hazy View Pinotage,1.0,7.69,2020.0,14.5,75.0,4,10,9,Hazy View,"Hiruzta Berezia, Txakoli, Hondarribia - Lovely pale yellow colour with glints of green and rich aromas of apple, grapefruit and tropical fruits, cloaked in a subtle floral perfume."
Mulderbosch Single Vineyard Series Chenin Blanc Block W Stellenbosch,2.0,22.49,2019.0,12.0,75.0,4,10,9,Mulderbosch,"Mulderbosch Faithful Hound Stellenbosch - Classically styled, pronounced cassis is followed by dried figs, dates, hints of clove and notes of forest floor on this complex bouquet. Underpinned by serious structure, the fleshy ripe fruit finds balance with an earthy, savoury character. A poised and elegant wine.Sold in cases of six bottles"
Mulderbosch Faithful Hound Stellenbosch,1.0,17.19,2017.0,13.5,75.0,4,10,9,Mulderbosch,Final 3 bottles in stock now of this much sort after wine!
Kershaw G.P.S. Series Pinot Noir,1.0,37.99,2018.0,13.5,75.0,4,9,9,Kershaw Wines,"Imperatori Segreto Verde Trebbiano Verde Anfora IGP Lazio - Imperatori Segreto Verde Trebbiano Verde Anfora IGP Lazio is produced from the Trebbiano Verde grape, a vine of remote origins that the ancient Romans called virdis for the characteristic colour of the berries. Known today with the generic definition of Verdicchio and was cultivated in the Roman countryside, where before the phylloxer crisis, it was the reference white grape."
Lomond Wines Estate Sauvignon Blanc Cape Agulhas,2.0,11.29,2021.0,13.5,75.0,4,9,3,Lomond Wines,"Champagne Duval-Leroy Brut Reserve NV - Champagne Duval-Leroy Brut Reserve NV offers the perfect balance between finesse and power, drawing out biscuity flavours layered with dark chocolate, cinnamon and roasted yellow fig. Beautifully balanced with a deliciously long finish.Sold in single bottles"
Babylon's Peak Shiraz Carignan,1.0,10.99,2019.0,14.0,75.0,4,10,9,Babylons Peak,"Bodegas Tabula Ribera del Duero - Fragrant and assertive, this delicious red is full of jammy black fruits.Sold in cases of six bottles"
Circle of Life Red Waterkloof,1.0,10.49,2019.0,13.5,75.0,4,10,9,Waterkloof,"Circumstance Cape Coral Mourvedre Rose - Waterkloof Estate have produced a very fine rose indeed. Beautifully dry, but firm with an evocative herby character and elegant fresh red fruit flavours. This wine is reminiscent of a typical Blanc de Noir from the South of France."
Circumstance Cape Coral Mourvedre Rose,4.0,11.29,2021.0,13.5,75.0,4,9,9,Waterkloof,"Classic Style Organic Gruner Veltliner Sepp Moser - Pale lemon yellow with green tinges. The palate combines citrus fruit characters such as lime and grapefruit with a hint of spice and a backbone of steely acidity. Dry, crisp and the perfect partner for mildly spicy fusion cooking.Sold in cases of six bottles"
